Time,Actual,Predicted
2012-02-22 10:00,139,134.71458
2012-11-28 21:00,223,188.65448
2012-06-07 18:00,813,802.5456
2012-06-05 07:00,569,475.07373
2012-02-13 12:00,118,148.22884
2011-09-07 08:00,328,295.13885
2012-05-09 17:00,705,730.3658
2012-06-12 21:00,274,292.02524
2012-01-15 16:00,205,202.88939
2011-03-21 06:00,32,27.87966
2012-09-23 17:00,723,664.1324
2011-02-13 22:00,36,22.590612
2012-09-29 05:00,15,20.865732
2012-08-30 17:00,844,847.31854
2012-09-04 10:00,172,195.09958
2012-05-07 22:00,173,156.38501
2012-06-22 19:00,362,353.04306
2012-10-15 06:00,147,156.01923
2011-12-22 03:00,6,2.077871
2011-05-07 12:00,373,421.54974
2012-02-04 22:00,95,85.529884
2011-05-16 17:00,274,314.48807
2011-07-18 20:00,323,291.4052
2011-04-24 00:00,96,88.82894
2011-06-04 10:00,317,303.5101
2011-12-14 19:00,268,236.32292
2011-11-29 15:00,65,53.12623
2012-09-14 18:00,808,794.7882
2012-05-04 07:00,356,404.677
2011-06-11 22:00,190,175.9254
2012-05-10 08:00,630,635.158
2012-10-22 22:00,183,160.19705
2012-02-13 22:00,102,87.32436
2012-06-09 13:00,585,585.9207
2012-02-28 14:00,134,154.02072
2011-05-28 05:00,7,12.571727
2011-03-24 15:00,90,85.649475
2011-10-01 15:00,195,242.55428
2011-01-11 18:00,95,94.76455
2011-08-11 21:00,206,229.0645
2012-11-28 15:00,179,205.3108
2011-08-08 05:00,15,16.46859
2012-11-26 05:00,41,32.250988
2011-10-01 18:00,140,95.85554
2011-03-08 02:00,1,1.7799189
2012-09-30 12:00,680,655.22205
2011-01-31 06:00,37,30.780952
2012-02-04 13:00,302,243.74701
2012-10-07 15:00,306,291.8311
2011-02-09 21:00,83,60.969456
2011-05-22 16:00,273,389.96805
2011-12-06 02:00,3,6.962099
2011-09-22 13:00,193,151.36732
2012-04-02 14:00,268,254.71997
2012-04-24 14:00,216,243.8184
2011-05-05 08:00,440,386.62823
2011-09-12 17:00,590,594.19604
2011-11-24 02:00,22,17.288378
2012-10-01 14:00,244,278.61832
2012-03-31 16:00,535,493.2593
2012-07-17 19:00,547,545.3103
2011-12-21 13:00,58,56.834747
2011-01-01 02:00,32,19.185415
2012-03-21 05:00,39,27.494299
2012-09-17 16:00,453,409.55292
2012-02-25 02:00,38,35.7539
2012-10-24 01:00,27,25.948828
2011-09-15 21:00,145,169.03362
2011-01-24 07:00,84,64.324165
2012-11-21 18:00,311,457.8003
2011-12-12 13:00,166,156.43993
2012-11-06 08:00,588,639.8454
2011-10-02 10:00,248,204.88518
2011-06-27 23:00,81,74.40583
2012-10-21 21:00,166,140.13464
2012-12-21 20:00,112,117.231
2012-04-11 05:00,27,22.502378
2012-01-12 16:00,281,240.82613
2011-05-26 20:00,322,293.00513
2012-03-19 22:00,148,142.62735
2011-09-12 05:00,24,22.111149
2011-09-26 06:00,113,107.650116
2012-09-27 14:00,258,280.57227
2012-06-22 02:00,12,10.956322
2011-04-21 19:00,324,258.26123
2011-04-22 11:00,106,88.15377
2012-09-27 22:00,47,105.276924
2012-05-20 04:00,16,9.748696
2011-12-21 01:00,11,15.724144
2011-04-23 13:00,312,289.78812
2012-06-27 19:00,643,621.32837
2012-03-25 21:00,149,170.67902
2012-12-13 16:00,406,349.6363
2012-02-03 13:00,198,202.77905
2011-04-02 13:00,137,194.81113
2012-12-07 19:00,352,351.51788
2012-07-29 15:00,501,505.80237
2012-07-08 15:00,298,306.4878
2011-06-30 08:00,555,473.8055
2011-08-01 00:00,29,35.14718
2012-08-04 23:00,222,202.45654
2011-08-03 15:00,118,124.37853
2011-01-30 18:00,65,73.6046
2011-07-08 16:00,132,139.84926
2012-05-06 17:00,511,475.50583
2011-02-02 06:00,18,28.873878
2011-06-12 22:00,128,131.38127
2011-10-14 19:00,248,288.48065
2012-11-02 01:00,24,22.87044
2012-10-20 06:00,31,31.790705
2012-09-14 16:00,563,533.8548
2012-03-25 11:00,323,265.6118
2012-02-18 20:00,148,153.76784
2012-12-12 08:00,688,641.0654
2011-11-04 03:00,8,8.766711
2011-06-16 14:00,153,180.04686
2012-07-09 10:00,175,148.3896
2011-04-26 13:00,176,162.96945
2012-01-27 22:00,119,108.6521
2011-10-16 09:00,190,202.06633
2012-07-14 15:00,560,545.9226
2012-01-30 21:00,162,149.18443
2012-03-25 02:00,35,44.75997
2011-06-08 02:00,7,5.942163
2012-08-17 05:00,36,39.362495
2011-03-20 05:00,9,5.7230234
2012-12-05 14:00,218,234.62585
2011-09-25 16:00,464,431.09644
2011-06-05 19:00,357,318.4924
2011-03-19 17:00,278,253.5364
2011-01-09 07:00,6,-12.424173
2012-01-16 09:00,96,98.27458
2012-11-15 17:00,563,567.77936
2012-11-02 09:00,382,330.26627
2012-12-18 20:00,268,241.18503
2011-08-17 10:00,118,125.77386
2012-06-04 03:00,5,7.818202
2012-06-18 19:00,463,476.28244
2011-07-30 05:00,13,13.713116
2011-04-26 21:00,195,166.46107
2011-07-06 20:00,312,303.8098
2012-04-15 09:00,251,234.77715
2012-06-27 22:00,297,285.19824
2011-07-29 05:00,27,20.776636
2011-08-24 06:00,108,117.65964
2012-03-31 02:00,69,49.23813
2012-08-30 12:00,294,305.65262
2011-01-11 07:00,99,88.91631
2012-05-28 20:00,317,300.23337
2012-12-06 17:00,617,549.95374
2012-04-15 14:00,628,621.2822
2012-11-09 00:00,55,52.148056
2011-10-20 04:00,8,6.575902
2012-07-23 01:00,27,19.073858
2011-08-27 00:00,145,120.211235
2012-01-21 15:00,119,111.92522
2012-07-16 21:00,328,314.69266
2011-12-31 19:00,92,74.83806
2011-08-05 07:00,270,279.23148
2012-07-16 14:00,212,198.91602
2012-08-03 10:00,249,233.48766
2012-11-22 10:00,219,197.47713
2011-06-01 22:00,129,158.90651
2012-12-31 01:00,19,9.757004
2011-05-24 22:00,141,119.89039
2011-12-18 16:00,234,221.82425
2011-08-27 10:00,205,194.46709
2012-03-22 21:00,374,317.15424
2011-11-24 14:00,168,167.0673
2011-09-03 10:00,258,256.2256
2011-07-11 17:00,514,519.09674
2012-10-20 05:00,13,18.2216
2012-05-27 11:00,519,498.14246
2011-01-07 09:00,134,127.03314
2012-10-13 02:00,67,63.896214
2011-04-10 11:00,202,186.40434
2012-10-27 18:00,456,503.08118
2011-10-31 17:00,486,498.0542
2012-05-12 00:00,136,138.58894
2012-02-23 17:00,610,613.4696
2012-10-19 13:00,375,362.49893
2011-12-17 18:00,157,141.79088
2012-04-19 08:00,677,632.7711
2012-07-13 08:00,713,673.19635
2012-12-13 21:00,213,188.28873
2012-10-08 13:00,405,402.8622
2012-01-02 22:00,39,53.106926
2011-10-27 16:00,207,271.17856
2011-07-21 03:00,6,5.833876
2012-01-12 05:00,16,15.46849
2011-07-06 14:00,163,154.6618
2012-12-28 15:00,225,226.96039
2012-04-20 06:00,113,113.5351
2012-12-03 00:00,21,32.43601
2012-08-24 03:00,8,11.698593
2011-07-13 07:00,313,308.14786
2011-01-28 01:00,3,2.738753
2012-11-30 00:00,52,43.805614
2012-04-29 19:00,375,370.0326
2012-07-01 04:00,4,17.260143
2011-08-08 02:00,7,2.7566235
2011-09-14 04:00,9,5.907673
2011-03-14 05:00,8,10.119265
2012-05-12 18:00,546,538.6516
2011-10-16 13:00,438,443.03586
2011-04-27 10:00,92,93.715
2012-05-14 11:00,79,155.48662
2011-03-16 12:00,88,102.220695
2012-04-29 11:00,411,399.60626
2012-03-26 19:00,458,438.95682
2011-04-30 11:00,321,334.60886
2012-04-14 03:00,32,23.745514
2011-10-22 23:00,108,100.7567
2011-12-10 23:00,66,67.140495
2011-09-21 17:00,536,495.24124
2012-07-11 19:00,633,620.97455
2011-01-04 18:00,182,184.06856
2012-03-18 15:00,554,552.14825
2012-04-03 01:00,11,12.403611
2012-09-30 06:00,22,26.101805
2012-12-09 15:00,225,248.59233
2012-11-14 09:00,332,311.32196
2011-04-23 00:00,18,25.547052
2012-06-23 22:00,279,277.0568
2011-02-15 14:00,79,70.512955
2011-01-06 22:00,52,46.58855
2011-10-23 03:00,46,26.250135
2012-08-04 14:00,472,496.41177
2011-10-25 07:00,314,297.672
2012-04-12 04:00,1,2.8810718
2011-05-03 20:00,290,285.04224
2011-02-23 01:00,4,0.48869753
2011-09-17 15:00,354,326.67657
2012-02-16 18:00,353,254.1872
2012-05-25 12:00,321,332.71487
2012-01-05 18:00,383,385.1878
2012-12-18 15:00,246,247.48956
2011-09-24 22:00,193,182.89503
2011-06-17 13:00,204,224.11168
2012-03-02 03:00,3,8.730596
2012-05-02 19:00,504,460.93396
2012-11-20 02:00,5,11.21101
2011-12-24 12:00,94,118.85313
2011-06-04 04:00,15,9.280807
2012-11-23 01:00,13,10.139529
2012-03-20 18:00,801,726.931
2011-04-12 00:00,24,24.689362
2012-05-08 00:00,38,34.39442
2011-04-06 00:00,15,13.3484
2011-01-09 10:00,49,56.23728
2012-06-04 01:00,14,10.942508
2011-08-03 17:00,425,423.04242
2011-02-05 21:00,56,55.740425
2011-04-26 02:00,26,5.632825
2011-01-11 10:00,54,45.47274
2011-04-01 01:00,4,7.252889
2012-06-19 02:00,15,9.5625305
2012-11-14 05:00,39,35.747955
2011-01-30 03:00,8,11.855458
2012-01-20 18:00,301,284.9485
2011-08-05 13:00,204,229.23488
2011-03-13 18:00,147,135.71146
2011-11-16 07:00,137,112.489586
2011-12-18 00:00,71,68.375465
2012-04-15 18:00,479,510.0101
2011-05-13 00:00,52,55.089184
2012-01-16 11:00,179,143.491
2011-11-05 15:00,343,331.37518
2011-05-21 12:00,493,442.4853
2011-12-05 03:00,2,4.580115
2012-03-11 10:00,218,207.62729
2011-07-31 00:00,113,122.01694
2012-08-10 04:00,7,7.326487
2011-12-18 14:00,219,204.68669
2011-10-20 18:00,469,435.0606
2012-06-26 22:00,245,258.5208
2012-05-18 14:00,350,365.0956
2012-03-29 02:00,6,4.04925
2011-11-27 20:00,104,138.30037
2011-01-03 17:00,157,177.26402
2012-09-08 02:00,77,77.085
2012-09-10 22:00,159,185.70465
2012-12-07 20:00,241,171.65857
2012-07-23 02:00,17,7.561602
2012-11-18 03:00,46,39.680065
2012-06-21 07:00,463,448.6107
2012-03-25 06:00,18,18.837843
2011-01-31 15:00,44,49.954803
2011-03-30 22:00,24,21.500643
2012-01-13 02:00,14,10.030597
2011-08-14 01:00,73,68.061966
2012-07-31 17:00,820,836.1101
2011-06-05 15:00,417,406.13336
2012-10-04 21:00,321,317.1765
2012-09-26 07:00,532,556.9106
2011-05-20 16:00,330,350.64847
2011-03-23 20:00,75,71.11702
2011-07-21 14:00,147,126.99419
2012-03-30 15:00,280,238.35544
2012-02-22 22:00,147,129.68874
2011-05-06 06:00,82,79.26971
2012-04-09 23:00,67,70.505325
2011-06-21 17:00,572,559.06537
2011-08-21 14:00,235,239.38377
2012-11-05 02:00,6,13.780061
2011-12-06 00:00,28,20.8516
2011-11-26 01:00,29,45.194954
2012-09-26 16:00,468,483.41202
2011-11-03 07:00,292,249.5533
2011-10-18 14:00,169,179.81349
2011-01-22 11:00,63,58.94574
2012-01-02 17:00,153,153.78554
2011-02-01 02:00,2,0.5326699
2012-05-20 18:00,474,487.39426
2011-01-28 08:00,157,182.40929
2012-03-02 01:00,20,19.071465
2011-02-14 22:00,45,45.992535
2011-02-08 16:00,83,74.605774
2011-03-28 22:00,40,47.30308
2012-06-18 07:00,145,120.23081
2012-05-18 02:00,21,17.40718
2012-03-21 01:00,26,20.99991
2011-11-18 17:00,378,373.78427
2011-08-13 01:00,77,81.73304
2011-07-06 00:00,37,39.0908
2012-08-06 19:00,640,600.9243
2012-08-11 21:00,128,183.41519
2011-03-02 00:00,8,11.1972885
2012-06-28 02:00,13,11.487836
2011-03-08 23:00,41,34.4027
2012-10-11 07:00,478,442.44287
2011-03-13 10:00,122,140.52861
2011-03-10 00:00,3,2.4112442
2012-08-19 15:00,276,410.87872
2011-02-22 09:00,106,123.25598
2011-03-01 00:00,7,13.730629
2011-06-16 11:00,150,154.57774
2012-04-16 23:00,121,110.0166
2011-08-02 23:00,132,108.030716
2011-12-15 12:00,157,150.64636
2012-03-16 05:00,32,22.467203
2012-07-22 10:00,379,406.32635
2011-08-02 21:00,254,238.81393
2011-04-12 16:00,99,148.94943
2012-12-07 13:00,220,282.59543
2011-08-21 11:00,313,310.82632
2011-09-18 06:00,12,16.440275
2012-04-07 12:00,590,552.98157
2011-08-30 17:00,611,592.21533
2011-08-06 05:00,6,9.36108
2011-08-08 04:00,10,1.1396333
2011-02-20 00:00,17,28.28789
2011-12-19 06:00,68,77.943665
2012-04-08 08:00,84,127.80298
2012-07-15 23:00,91,115.10414
2012-03-09 08:00,501,522.2981
2012-05-17 20:00,446,419.66516
2012-03-16 14:00,202,215.48111
2011-06-21 07:00,309,280.266
2012-03-14 20:00,330,330.03568
2012-07-01 08:00,142,156.93694
2011-04-15 22:00,80,81.25828
2011-06-26 08:00,107,120.8447
2012-05-22 05:00,17,27.74076
2011-02-08 06:00,39,43.056393
2011-05-08 08:00,86,80.7726
2011-12-08 17:00,331,392.50717
2012-10-27 07:00,86,129.37566
2012-08-24 18:00,736,700.9994
2012-11-10 17:00,501,510.04712
2012-12-29 13:00,84,69.5775
2012-10-22 17:00,922,911.746
2011-03-02 03:00,4,2.8003578
2011-11-21 09:00,237,189.77963
2011-03-19 20:00,108,90.008385
2012-06-23 05:00,12,15.729957
2011-04-02 10:00,154,158.62701
2011-03-21 12:00,81,92.608055
2011-01-16 21:00,28,27.052877
2011-07-29 15:00,169,161.31128
2012-04-04 04:00,1,3.5682862
2011-08-13 03:00,27,26.47098
2011-12-20 07:00,268,260.0137
2012-09-23 02:00,95,111.301414
2011-10-27 06:00,46,63.8167
2011-04-02 02:00,21,26.279768
2012-04-22 13:00,52,112.73268
2012-05-07 00:00,34,33.00442
2011-11-27 08:00,42,60.035446
2011-03-25 19:00,135,139.77982
2011-01-04 14:00,63,58.598934
2011-11-07 02:00,2,6.3475027
2011-11-05 23:00,85,81.00603
2011-02-06 11:00,117,123.087555
2012-08-26 00:00,134,150.4933
2011-07-07 02:00,8,11.629644
2012-08-01 20:00,513,466.35498
2011-12-24 19:00,25,50.23544
2011-09-17 18:00,329,318.67197
2011-06-25 14:00,383,403.11832
2012-09-11 16:00,536,522.0357
2012-01-07 13:00,445,431.0872
2012-04-13 00:00,55,58.022
2011-03-21 07:00,18,20.263262
2011-02-26 03:00,8,10.076685
2012-06-25 13:00,260,271.53226
2012-01-05 11:00,84,128.65263
2011-05-09 16:00,304,290.84665
2012-08-15 22:00,226,258.97147
2011-09-29 15:00,227,205.38225
2012-08-26 01:00,134,118.767105
2011-04-25 00:00,12,10.444783
2012-01-27 14:00,176,185.98915
2012-06-23 11:00,516,536.00494
2011-04-10 22:00,57,60.065212
2012-11-15 22:00,153,149.62796
2012-11-24 23:00,57,59.330727
2011-06-28 17:00,579,557.4023
2012-10-12 14:00,371,385.9368
2012-06-04 05:00,35,27.858335
2011-06-14 07:00,365,344.89407
2012-12-26 19:00,35,26.75132
2012-10-15 07:00,476,493.95062
2012-12-17 04:00,5,10.067989
2012-03-23 01:00,50,36.164604
2011-06-02 00:00,42,52.924442
2011-04-06 08:00,325,330.07263
2011-04-23 06:00,11,13.123485
2011-09-19 09:00,215,197.00233
2011-03-08 15:00,112,88.42168
2012-06-10 07:00,62,65.56989
2012-05-01 19:00,487,542.7876
2012-07-01 12:00,433,438.51526
2012-07-24 16:00,455,429.36688
2011-09-25 11:00,361,361.39786
2012-04-01 04:00,12,8.560694
2011-09-02 06:00,76,95.61416
2011-08-27 15:00,30,40.02831
2011-12-21 15:00,61,77.108376
2011-09-22 15:00,181,162.43985
2012-03-23 21:00,284,292.70557
2011-10-31 01:00,13,6.5744348
2012-05-13 19:00,339,345.35852
2012-08-01 11:00,234,241.61705
2012-08-09 22:00,259,224.64415
2012-11-20 20:00,235,242.0188
2012-05-09 06:00,126,146.09529
2011-03-28 17:00,252,260.61993
2012-02-07 04:00,3,2.8263552
2011-11-24 00:00,23,36.511486
2011-01-23 16:00,65,73.830025
2012-03-21 04:00,4,4.281362
2011-09-19 06:00,113,102.86893
2012-08-06 01:00,11,15.818472
2012-11-29 18:00,537,541.8191
2012-09-20 08:00,790,767.3915
2012-07-16 22:00,284,210.746
2012-02-10 06:00,64,77.25351
2011-07-09 14:00,373,371.90274
2011-04-29 23:00,113,99.23029
2011-10-02 15:00,173,184.83775
2011-09-08 20:00,89,176.13289
2012-11-27 12:00,76,71.86465
2011-10-05 09:00,219,228.39928
2011-07-26 05:00,27,26.29786
2011-11-20 03:00,37,31.05719
2012-11-21 05:00,29,35.081097
2011-12-18 07:00,12,22.602535
2012-05-06 07:00,36,26.180004
2011-09-27 12:00,162,159.90977
2012-02-15 20:00,211,208.74202
2012-06-10 03:00,29,41.09286
2011-04-16 12:00,32,65.77253
2011-06-10 19:00,306,309.41144
2011-09-30 14:00,266,245.42973
2011-12-31 22:00,38,45.03796
2011-11-28 14:00,143,155.51987
2012-08-25 22:00,182,187.2708
2012-05-30 18:00,796,776.67444
2012-02-12 16:00,164,175.40646
2011-12-07 10:00,33,16.73606
2011-09-26 18:00,553,518.58777
2011-07-24 19:00,240,242.79094
2011-01-01 18:00,35,40.74323
2011-06-02 06:00,113,117.6826
2011-06-18 13:00,327,392.55997
2011-01-03 04:00,1,-1.213983
2011-05-14 06:00,11,19.72464
2011-02-09 11:00,41,43.782497
2011-09-23 11:00,21,22.329123
2011-11-03 03:00,5,0.21212159
2011-10-23 20:00,144,139.32338
2011-09-14 09:00,202,230.7578
2012-03-31 11:00,463,432.00577
2012-01-03 16:00,136,123.66647
2011-05-16 22:00,127,112.101585
2011-05-07 19:00,267,290.54538
2011-03-04 15:00,106,111.80563
2011-01-07 01:00,7,4.659028
2012-03-02 14:00,205,200.4786
2012-03-21 13:00,303,240.23372
2011-05-18 03:00,9,5.484762
2011-08-06 17:00,149,239.915
2011-01-05 21:00,43,56.41917
2011-12-11 16:00,206,225.1874
2012-11-08 09:00,275,284.64368
2011-07-13 21:00,250,227.89977
2011-07-15 09:00,207,232.8034
2012-04-26 23:00,112,123.36833
2011-07-19 08:00,412,436.99893
2012-04-19 03:00,4,2.643759
2011-12-02 23:00,95,80.67257
2012-09-11 19:00,596,617.6207
2012-06-19 23:00,125,127.43762
2012-08-03 21:00,278,283.37387
2011-05-21 11:00,418,388.59882
2012-03-29 09:00,321,330.98163
2011-06-23 10:00,127,124.80921
2011-07-07 14:00,160,138.57356
2012-07-05 07:00,343,446.86172
2012-10-31 23:00,101,106.4311
2012-02-15 08:00,515,524.7274
2012-04-25 19:00,543,527.6717
2012-03-25 14:00,414,391.03784
2011-01-20 20:00,126,97.03459
2011-11-04 05:00,23,15.394738
2011-06-09 09:00,168,172.75352
2011-11-03 23:00,95,85.52327
2012-11-24 13:00,225,293.35425
2011-07-31 16:00,306,301.40857
2011-06-06 13:00,180,185.79787
2011-04-30 01:00,74,62.731052
2012-01-09 14:00,50,54.15199
2012-07-26 14:00,213,214.55609
2011-03-23 01:00,7,5.3549805
2011-02-14 07:00,98,140.44197
2011-01-17 17:00,71,88.12732
2012-05-03 12:00,301,271.37976
2011-09-30 08:00,456,447.53766
2011-03-06 20:00,11,9.919165
2011-04-08 05:00,9,11.8341055
2012-03-21 21:00,251,264.12
2012-12-01 16:00,443,435.55515
2011-12-09 16:00,250,250.67531
2011-02-14 00:00,11,12.197023
2011-10-25 15:00,234,195.96823
2011-08-01 03:00,4,1.739123
2011-06-17 08:00,454,428.34012
2011-05-08 18:00,268,299.19135
2012-05-02 15:00,256,263.54407
2011-10-18 21:00,206,196.54784
2012-10-05 20:00,372,343.31668
2011-07-22 15:00,133,143.23148
2011-02-27 01:00,37,28.946062
2012-02-27 09:00,230,237.22113
2012-04-11 06:00,106,106.556496
2011-06-27 19:00,396,403.75528
2011-04-20 13:00,177,173.10776
2012-12-01 10:00,256,243.72092
2011-03-25 06:00,32,40.140545
2012-12-13 13:00,271,253.4346
2011-07-30 00:00,133,121.415924
2011-12-28 11:00,111,102.660034
2011-09-13 23:00,74,86.68131
2011-11-19 02:00,46,36.578384
2011-02-20 18:00,101,103.16782
2011-03-10 18:00,82,97.63328
2011-05-17 01:00,13,15.217763
2012-10-06 15:00,620,657.29083
2012-02-13 16:00,211,209.19608
2011-10-28 17:00,446,441.62393
2012-11-20 16:00,395,401.90982
2011-06-27 06:00,94,99.20912
2011-07-02 13:00,404,395.5765
2011-04-07 19:00,226,232.8064
2012-09-28 00:00,17,41.26001
2011-01-08 13:00,102,99.98045
2011-03-25 02:00,5,3.9814487
2012-01-28 01:00,58,48.34661
2012-01-05 12:00,120,146.71445
2012-12-14 20:00,221,231.82608
2011-05-26 22:00,180,169.55414
2011-03-09 11:00,59,49.58672
2011-04-10 09:00,81,80.16786
2012-02-06 18:00,437,420.15567
2011-03-02 02:00,2,1.8997916
2011-07-05 11:00,172,145.29167
2011-08-12 02:00,15,15.635027
2012-08-03 20:00,389,367.52713
2012-12-19 02:00,3,8.321892
2011-01-31 16:00,86,75.99655
2012-09-07 01:00,29,31.85557
2011-06-06 14:00,145,167.51149
2011-03-14 19:00,150,154.24059
2011-01-23 07:00,2,-12.545302
2011-01-08 05:00,5,1.1257012
2012-11-23 00:00,32,45.688007
2012-01-24 04:00,2,7.9127884
2012-10-11 12:00,326,338.11493
2011-11-08 12:00,203,185.63951
2011-03-25 13:00,138,125.872215
2012-05-07 03:00,5,6.912492
2011-11-04 06:00,66,70.7092
2011-06-14 12:00,169,199.74266
2011-06-28 21:00,195,230.71935
2011-11-08 08:00,466,437.13843
2012-03-28 03:00,5,5.3087177
2011-02-18 18:00,224,245.77397
2012-05-23 00:00,47,45.817207
2012-12-10 02:00,5,6.2314253
2012-02-24 09:00,244,177.28745
2011-08-14 04:00,3,-4.097998
2012-08-10 05:00,33,29.601242
2012-04-13 01:00,30,21.40596
2012-04-15 01:00,106,105.52889
2011-09-02 05:00,20,24.773739
2011-01-07 15:00,72,71.555916
2012-09-09 20:00,356,335.37302
2011-08-30 02:00,10,9.009828
2012-05-24 08:00,692,670.9052
2011-05-02 22:00,125,117.7407
2012-03-28 19:00,456,518.18713
2012-12-28 05:00,15,16.222914
2012-07-02 23:00,102,126.39858
2011-06-01 21:00,190,206.42613
2011-06-09 00:00,47,43.159733
2012-07-27 11:00,251,257.04666
2012-10-27 11:00,585,616.60095
2012-06-11 18:00,831,763.6793
2011-07-13 00:00,46,38.07281
2012-08-02 06:00,183,175.006
2012-02-27 07:00,280,252.91089
2012-05-31 19:00,591,594.57526
2012-08-08 17:00,858,825.6329
2011-12-24 07:00,10,5.59316
2011-03-28 20:00,112,106.44259
2012-11-18 13:00,447,414.0418
2011-12-25 22:00,17,16.24135
2012-09-09 22:00,189,153.37106
2011-08-07 03:00,32,35.863647
2012-03-28 18:00,641,718.9262
2012-05-11 12:00,348,351.09836
2012-05-12 11:00,522,556.7717
2011-06-12 17:00,252,272.8198
2012-11-10 14:00,627,645.7166
2011-05-28 16:00,402,403.0761
2011-07-15 05:00,23,24.051643
2011-11-07 23:00,48,52.413906
2011-01-09 20:00,38,39.934254
2012-01-29 13:00,316,296.45828
2011-10-10 22:00,126,115.927124
2011-04-29 11:00,157,172.00647
2012-05-12 02:00,56,62.589626
2011-12-25 18:00,30,48.548454
2011-03-22 19:00,164,181.2236
2012-07-18 02:00,8,7.7051277
2011-09-13 18:00,539,565.4859
2012-03-05 06:00,91,82.15023
2011-05-19 22:00,79,98.94169
2012-04-08 02:00,32,35.57338
2012-06-18 16:00,332,354.08133
2012-09-09 16:00,701,670.5383
2011-05-14 11:00,279,248.63483
2012-05-30 16:00,398,422.4275
2012-03-05 05:00,18,18.538017
2011-09-09 19:00,349,308.47464
2012-09-29 07:00,73,128.52005
2011-09-04 13:00,419,411.47348
2011-12-29 02:00,3,6.3839064
2011-08-27 16:00,24,34.08538
2011-07-03 09:00,181,169.53401
2012-05-02 17:00,729,711.22644
2011-05-16 10:00,112,119.02871
2011-10-04 20:00,261,250.94629
2012-04-05 03:00,5,9.2517605
2012-12-01 19:00,249,269.56503
2012-07-10 23:00,103,102.48838
2012-11-09 09:00,327,323.62476
2012-10-07 10:00,185,311.29807
2012-01-11 08:00,499,466.5749
2011-06-13 14:00,200,203.07498
2012-11-11 01:00,108,106.33394
2011-07-22 22:00,149,137.26195
2011-12-04 21:00,72,86.528854
2011-07-02 02:00,52,64.4862
2011-12-23 13:00,194,173.19814
2012-12-18 02:00,7,5.466601
2011-01-26 11:00,41,40.838688
2012-09-07 04:00,8,9.231354
2011-01-13 01:00,2,0.14193743
2011-10-14 17:00,481,548.2543
2011-11-10 14:00,64,42.313923
2011-05-20 10:00,148,148.6251
2012-07-09 17:00,849,837.3094
2012-03-25 19:00,375,345.5774
2012-12-24 11:00,124,115.76811
2011-01-13 12:00,52,53.10994
2012-07-02 09:00,295,292.6118
2011-05-13 01:00,20,28.679876
2012-10-27 19:00,300,332.73563
2012-09-24 03:00,5,14.700212
2012-07-16 08:00,667,642.13544
2012-11-08 16:00,339,342.6878
2012-05-01 07:00,169,283.7447
2012-02-09 05:00,18,20.983694
2012-07-04 00:00,159,149.68016
2012-09-11 07:00,596,520.5014
2011-01-12 17:00,139,156.82906
2011-07-14 08:00,486,467.48944
2012-09-15 14:00,715,698.6561
2012-09-21 07:00,503,471.174
2012-10-21 04:00,21,14.227572
2012-11-16 10:00,198,200.043
2012-06-05 20:00,415,414.80023
2012-04-25 15:00,229,246.77267
2012-02-09 06:00,76,82.2974
2011-10-11 14:00,171,133.33626
2012-05-27 04:00,11,11.938878
2011-07-03 18:00,181,209.53351
2011-05-17 10:00,104,93.00259
2012-08-25 17:00,403,427.6231
2011-03-04 13:00,87,111.46973
2011-12-16 11:00,144,135.06828
2012-01-18 15:00,130,132.0658
2012-04-09 18:00,646,675.57
2012-09-30 21:00,123,138.43317
2011-07-13 19:00,419,356.86838
2012-06-18 01:00,14,20.136812
2011-11-27 03:00,17,25.061539
2012-06-24 04:00,13,16.515415
2011-09-24 23:00,150,145.27211
2012-12-26 22:00,11,2.80783
2012-07-23 20:00,403,436.7277
2012-12-21 08:00,472,437.24207
2011-02-19 22:00,44,31.117002
2012-03-24 13:00,196,233.12193
2012-05-26 07:00,54,56.637436
2012-03-19 12:00,282,262.0191
2012-04-01 06:00,97,26.926786
2011-09-22 16:00,301,270.9704
2012-09-07 18:00,792,741.63495
2011-05-04 13:00,143,145.67467
2012-06-28 07:00,508,504.97122
2011-11-10 22:00,89,105.47286
2012-06-30 17:00,362,379.99957
2012-07-20 12:00,274,194.00569
2012-03-04 02:00,80,60.130188
2012-07-14 07:00,48,70.99999
2012-09-28 23:00,190,197.07384
2011-08-22 22:00,153,154.85745
2012-02-01 22:00,140,154.8312
2012-11-10 08:00,146,159.66312
2012-08-06 02:00,5,10.972408
2012-01-26 14:00,128,131.39177
2011-06-11 16:00,394,380.21698
2012-06-14 07:00,506,493.34695
2012-10-17 03:00,7,3.4235857
2011-12-19 09:00,183,192.65642
2011-04-04 22:00,75,56.12318
2011-05-10 06:00,112,101.61711
2011-02-18 19:00,162,134.36723
2012-07-28 01:00,80,109.025314
2011-02-01 05:00,3,5.3632584
2012-12-30 18:00,125,103.89063
2011-07-30 10:00,261,261.3355
2011-12-17 19:00,106,86.4782
2012-12-11 23:00,64,87.082436
2011-07-05 23:00,73,93.570335
2011-04-30 03:00,17,29.095081
2011-06-17 15:00,243,255.9591
2012-08-16 20:00,514,493.48755
2012-05-04 11:00,258,277.4132
2011-06-07 22:00,153,160.02603
2011-11-25 17:00,184,267.4728
2012-07-20 02:00,19,17.852276
2011-01-29 11:00,64,64.76861
